car_id,worker_id,fix_date,work_type,destroy_degree,work_duration
U-6362584Q,OO,2020-3-19 16:20,refuel_check,1.0,32
B-8479157Q,AY,2020-2-19 7:31,reparking,1.0,26
Q70371595z,CL,2020-2-16 17:54,reparking,1.0,32
s-1227750Q,WP,2020-2-26 11:24,reparking,1.0,27
X-8191999r,MW,2020-1-17 8:16,repair,6.9,32
p-1026598C,FW,2020-1-13 10:21,repair,7.0,32
t-5863497D,TZ,2020-3-4 18:39,reparking,1.0,28
q-1010002z,YV,2020-1-8 11:39,repair,7.0,33
C-1546256l,DR,2020-3-21 7:56,repair,5.0,27
x-1155940j,PZ,2020-2-10 14:30,reparking,5.0,56
D-1246382Y,NF,2020-1-8 23:38,repair,4.9,14
L13979610h,FO,2020-1-28 10:19,repair,7.4,35
x38201050e,IN,2020-1-14 2:2,repair,4.4,14
r-2079936x,BF,2020-1-13 4:1,repair,5.6,21
U-2283333k,HN,2020-3-26 20:48,refuel_check,1.0,24
D-1137759f,MZ,2020-2-15 22:27,repair,5.4,18
d-2160500k,OP,2020-1-18 23:31,reparking,1.0,23
V70870192k,RL,2020-1-23 17:38,repair,5.9,19
i-4298300y,JG,2020-2-23 3:48,reparking,1.0,21
b53350458l,JT,2020-1-10 0:20,repair,6.9,36
c-1160907G,FV,2020-2-27 21:16,repair,4.4,5
b-2599382m,PF,2020-1-9 20:5,reparking,1.0,32
K-2047259i,GW,2020-3-15 2:36,refuel,10.0,67
D-1131723O,HL,2020-1-4 2:16,repair,5.5,22
j19148530u,PN,2020-2-26 3:30,reparking,1.0,25
f22138231E,WW,2020-3-3 13:15,refuel_check,1.0,29
d-2073713s,QK,2020-2-3 9:26,refuel_check,1.0,29
L-1525462q,IV,2020-2-17 13:54,reparking,1.0,31
t-1505206e,SX,2020-2-24 2:6,repair,4.0,12
V-1791691i,JR,2020-2-7 8:24,repair,6.7,29
c-5796367L,YG,2020-2-9 13:4,repair,6.8,29
R-7985955b,DB,2020-2-21 5:32,reparking,1.0,25
S71464104w,NB,2020-2-12 14:24,refuel,1.0,34
K65157128T,MK,2020-3-26 19:26,repair,7.1,32
Z64841412z,NB,2020-2-24 16:3,repair,4.7,5
g-5327257o,YZ,2020-2-28 8:29,reparking,1.0,26
z16965935R,UG,2020-3-21 2:27,repair,10.0,72
W-5886969z,VB,2020-2-9 8:13,reparking,1.0,24
V97485328d,DB,2020-3-29 6:35,repair,5.8,22
M-2130010I,WO,2020-3-25 20:16,repair,5.0,22
N10159439v,WG,2020-1-25 15:9,repair,5.0,13
r14798824O,XG,2020-3-21 19:56,repair,6.7,31
T13028640g,WJ,2020-1-2 20:39,reparking,1.0,23
G-1964724b,TO,2020-3-25 13:30,reparking,1.0,33
u14638117A,TJ,2020-2-28 4:35,reparking,1.0,22
L-6802285d,MX,2020-3-26 10:23,reparking,1.0,32
W-1322764B,JD,2020-3-24 7:19,reparking,1.0,24
x53768772i,AJ,2020-2-22 23:17,refuel_check,1.0,23
v22019991n,MK,2020-2-28 1:16,refuel,10.0,48
H11201074S,LF,2020-3-14 17:34,repair,6.7,24
f21354327c,IV,2020-1-13 16:12,reparking,1.0,32
K-6843993d,UH,2020-2-2 1:40,repair,4.9,18
W18403556e,AV,2020-1-6 5:2,reparking,1.0,24
s13606781f,OR,2020-1-29 18:11,refuel_check,1.0,29
t-2138235v,GW,2020-1-19 16:8,repair,6.7,29
t67883849F,GJ,2020-1-21 14:19,reparking,1.0,34
F-1356357a,LZ,2020-1-25 19:3,repair,5.0,62
c-8145167j,BW,2020-3-9 7:15,reparking,1.0,28
e18535481H,NS,2020-3-1 13:28,reparking,1.0,32
H19405674G,HK,2020-1-30 21:24,repair,5.7,19
S12437589H,UK,2020-1-27 12:11,reparking,5.0,38
b-1448976u,LC,2020-2-18 20:6,repair,6.4,27
F15323913w,IM,2020-2-28 12:8,repair,10.0,58
o-1115986v,WZ,2020-2-19 7:25,refuel_check,1.0,26
Z19095231c,HO,2020-1-17 15:15,reparking,1.0,35
p-2255017N,DH,2020-1-22 13:37,reparking,1.0,31
q-1756523i,JD,2020-2-9 14:44,repair,5.5,11
Z21101596H,EP,2020-1-23 2:17,repair,5.9,25
O62055401u,CD,2020-2-25 4:1,repair,5.2,19
N48891421Y,UW,2020-3-10 7:11,reparking,1.0,26
R-9698903l,LW,2020-2-7 2:35,repair,5.1,20
w14795716n,AN,2020-1-19 9:14,reparking,1.0,26
G-1501141U,OG,2020-2-21 14:18,refuel,1.0,32
I29670539p,DD,2020-2-21 9:24,refuel_check,1.0,29
t43860654e,BM,2020-2-11 10:18,repair,4.5,5
S21521405j,XO,2020-2-21 7:16,reparking,1.0,27
D47614465T,PD,2020-3-4 18:25,refuel_check,1.0,30
o-3452756G,UP,2020-2-28 0:55,repair,7.2,43
a22370652k,WZ,2020-2-26 13:6,reparking,1.0,30
d-1645612W,XX,2020-3-21 9:8,reparking,1.0,28
f-1833647Q,LT,2020-1-9 22:56,repair,5.0,15
G-5802745y,QT,2020-2-25 17:25,repair,7.1,29
G-1685085q,IH,2020-1-27 13:5,refuel_check,1.0,31
M16247717Y,PH,2020-1-19 14:40,repair,10.0,54
j10329551Q,TK,2020-2-29 15:15,reparking,1.0,33
j10534290W,OV,2020-3-10 23:16,repair,6.2,24
I50788104J,EW,2020-2-22 18:45,reparking,1.0,28
f21748487q,PN,2020-3-25 21:51,repair,4.7,13
Q11656086H,LT,2020-2-9 21:20,repair,5.8,21
U14909638n,OC,2020-2-17 8:21,reparking,1.0,28
U19913900a,DG,2020-1-3 15:7,repair,7.7,37
A-1079539w,NF,2020-1-15 7:4,reparking,1.0,27
E-1789284H,VK,2020-1-5 9:18,repair,4.1,1
y-2096513h,SH,2020-3-24 18:56,repair,6.9,31
d-1051262p,WF,2020-3-18 20:0,reparking,1.0,27
x38424933t,QF,2020-1-24 8:43,repair,5.0,17
M-1963958p,EM,2020-1-9 23:9,refuel_check,1.0,24
G-1444514J,SD,2020-3-11 3:49,repair,5.3,19
p22133368b,OB,2020-3-28 20:35,refuel_check,1.0,32
S-1358921N,NJ,2020-3-20 22:4,repair,5.4,17
s18901076N,BD,2020-1-5 7:16,reparking,1.0,27
y-2901647k,XT,2020-3-18 12:36,repair,6.3,21
d-8002745O,EM,2020-3-4 17:15,repair,5.6,14
I-1820859i,FT,2020-2-18 6:3,reparking,1.0,29
h-1856871O,MC,2020-1-8 21:7,repair,5.3,16
f43525913Z,MG,2020-2-11 13:43,repair,5.0,20
L-1816115Y,FO,2020-1-26 22:42,repair,5.8,23
C-1531638p,CV,2020-1-10 5:42,repair,6.1,26
b16129006F,TG,2020-1-4 9:20,repair,3.5,4
J79491457w,OP,2020-3-9 5:11,repair,7.0,35
H-1610911B,RK,2020-1-23 13:19,reparking,1.0,31
o-4950899p,YF,2020-3-8 0:6,repair,4.5,14
d22008645E,OG,2020-3-27 1:30,refuel_check,1.0,20
d22823530e,BX,2020-3-6 5:47,repair,7.5,41
q11931054T,LC,2020-2-11 6:21,repair,5.4,19
a18429533v,ED,2020-3-19 6:29,repair,5.2,16
i10233407e,QF,2020-2-5 22:5,reparking,1.0,27
Z22393693I,DM,2020-3-14 9:31,reparking,1.0,27
Z-2191916Z,GL,2020-1-25 4:3,reparking,1.0,24
O25177740V,NH,2020-2-24 0:24,reparking,1.0,20
r-2626717n,IJ,2020-1-28 13:52,repair,5.4,10
s11758995J,FJ,2020-3-27 2:40,repair,5.3,22
I22962781q,FC,2020-1-17 14:0,repair,4.7,2
F-2033009p,MZ,2020-3-6 2:27,repair,6.5,34
u-8176531i,SX,2020-1-4 19:23,repair,3.8,1
B44546931a,JR,2020-2-17 5:52,reparking,1.0,22
l21588657Q,AJ,2020-1-7 18:19,repair,5.0,29
l-1476769O,IZ,2020-1-7 4:28,reparking,1.0,20
w-5395626f,BP,2020-3-18 15:16,reparking,1.0,33
B-1031686U,GC,2020-3-1 9:21,repair,5.0,14
D11355691L,WB,2020-1-5 3:52,repair,10.0,70
J16859061o,HY,2020-1-11 20:29,reparking,1.0,30
k11852509F,MH,2020-3-14 11:14,repair,4.1,1
t-1305628R,BY,2020-2-2 9:25,reparking,1.0,25
X13848460A,PW,2020-3-20 1:23,repair,5.0,18
w-2040826k,FD,2020-2-7 17:23,refuel,1.0,30
O-1332601s,MO,2020-2-5 15:35,reparking,1.0,31
Q16225830I,YO,2020-3-12 22:4,reparking,1.0,24
U-1153003l,HG,2020-1-12 5:15,repair,5.0,37
u21483945j,MH,2020-2-7 7:12,refuel_check,1.0,25
y33995729F,DR,2020-3-14 13:46,repair,5.8,16
q-1009009e,SB,2020-3-6 6:53,reparking,1.0,24
f-2278644T,PH,2020-2-6 13:0,refuel,1.0,32
P11233777z,IS,2020-1-30 7:43,repair,7.0,35
Z-1646206B,PR,2020-1-16 20:0,repair,5.0,31
W75044414r,LL,2020-1-4 13:30,repair,6.5,22
e-1176726O,PN,2020-2-21 4:13,reparking,1.0,22
x39431048L,VN,2020-2-16 2:6,repair,6.9,36
y-3708778R,WB,2020-1-1 22:19,reparking,1.0,25
I18110998S,EJ,2020-3-26 13:38,refuel,1.0,31
j-8936156D,AC,2020-2-22 21:34,reparking,1.0,26
P12327999U,AO,2020-1-16 3:4,repair,10.0,66
I-8740476B,OH,2020-1-22 16:10,refuel,1.0,34
M-3079970D,ZJ,2020-3-21 5:21,refuel,8.0,45
X13552128w,CY,2020-3-6 19:20,repair,5.0,14
R19722314B,BM,2020-1-3 17:11,repair,10.0,58
m-1897070a,VN,2020-3-18 6:5,repair,5.0,13
i17417440r,PK,2020-2-7 6:14,repair,4.1,5
Y-2223402p,TZ,2020-2-30 6:56,repair,6.8,34
r15183017n,UH,2020-3-29 1:21,reparking,1.0,23
q15473703P,DO,2020-3-20 17:23,reparking,1.0,29
b-9715554C,XK,2020-1-7 8:5,refuel_check,1.0,29
u15513075K,US,2020-1-15 5:9,reparking,1.0,25
f22758859h,HB,2020-2-30 16:32,reparking,1.0,30
H-1890031K,TD,2020-2-13 13:55,repair,4.6,5
l-1177682G,FS,2020-1-18 22:36,repair,5.0,17
S-2294339s,LL,2020-1-18 9:20,repair,4.9,12
p-3304414p,MM,2020-2-17 2:17,reparking,1.0,23
K-1849358w,XZ,2020-1-3 1:58,repair,4.6,17
h54754410l,BV,2020-2-9 19:15,refuel_check,1.0,28
O32025767k,KD,2020-2-9 16:26,repair,5.0,11
G-4998152Q,JG,2020-3-15 1:3,reparking,1.0,19
d-8684879I,YZ,2020-3-14 21:17,repair,5.0,36
t-1966351G,IH,2020-2-16 11:1,repair,6.1,20
I-1759097y,GR,2020-3-18 9:7,reparking,1.0,29
Z71955553Q,FV,2020-2-9 3:37,repair,5.6,23
W-1602334H,HY,2020-2-9 2:0,repair,6.0,29
F-1309656v,BY,2020-2-28 19:47,reparking,1.0,28
K-1750463c,ZW,2020-3-1 10:29,reparking,1.0,29
U-1438444g,FJ,2020-3-14 5:46,repair,5.8,25
p-7909067P,GO,2020-1-7 10:8,refuel_check,1.0,30
P-1904625Y,LK,2020-1-1 15:24,refuel,1.0,29
a-8447401l,UY,2020-2-24 10:54,repair,6.5,25
f-1485816K,JG,2020-1-17 18:12,reparking,1.0,28
w-8386823A,HS,2020-1-18 13:24,repair,6.4,20
T21560454W,BP,2020-2-2 0:32,reparking,1.0,18
H-7693291w,IC,2020-1-25 5:43,reparking,1.0,26
N12140841u,XB,2020-1-16 3:21,refuel_check,1.0,25
V24408620j,KC,2020-3-30 14:25,refuel,1.0,31
q-8983496T,PM,2020-1-27 13:5,reparking,1.0,35
c21152319h,DV,2020-2-24 12:35,reparking,1.0,28
U15973213W,RM,2020-3-29 8:3,reparking,1.0,27
K-1596430s,AF,2020-1-23 22:18,repair,5.0,46
g-1203735u,DW,2020-3-20 10:19,reparking,1.0,26
a-1602414F,DH,2020-3-4 2:27,repair,4.5,12
P28960538x,JG,2020-2-18 0:58,reparking,1.0,16
D-1008484E,FO,2020-2-10 15:2,reparking,1.0,30
Q-2192864t,LG,2020-3-24 2:48,refuel,1.0,20
N25093826z,IS,2020-2-22 16:12,repair,5.0,9
k53344668C,PJ,2020-1-15 10:16,repair,10.0,57
A80378730d,MD,2020-2-15 0:40,repair,10.0,72
b46831044u,QT,2020-1-22 17:48,repair,6.8,29
l-2243901f,NX,2020-1-14 15:25,repair,5.0,27
T-9875021z,MP,2020-3-26 19:27,refuel,1.0,28
G62487539y,OW,2020-3-26 4:0,refuel,1.0,21
y-7520188c,RN,2020-3-25 6:32,repair,5.0,25
z19301567i,HG,2020-2-22 5:0,refuel,1.0,23
S-6466908z,IB,2020-1-28 10:19,repair,5.6,16
u95341442h,QR,2020-1-11 12:32,reparking,1.0,31
w-1350890O,UL,2020-3-24 5:47,repair,5.0,44
N17581389s,VM,2020-1-17 21:43,reparking,10.0,62
y-1168665M,AF,2020-1-30 11:9,reparking,1.0,30
a-2277951A,AR,2020-3-25 16:36,repair,7.6,33
b-1943502r,WK,2020-1-5 12:34,reparking,1.0,31
I19994305a,QT,2020-2-30 6:32,repair,3.1,3
w21104807B,VJ,2020-3-4 13:56,reparking,1.0,32
R14388702V,WJ,2020-2-30 14:12,reparking,1.0,35
r15504196O,DJ,2020-3-18 0:43,repair,6.5,36
G17715538Y,TP,2020-3-8 9:20,refuel,1.0,26
Z92202314D,FR,2020-1-4 2:11,reparking,1.0,24
Y10613935s,OV,2020-3-7 18:15,reparking,8.0,41
N-2189109n,OL,2020-3-21 6:38,refuel,1.0,22
S41123157J,VJ,2020-1-10 6:0,repair,10.0,61
d-2112406w,AM,2020-3-2 1:17,repair,4.7,16
j-1349295E,ZP,2020-3-2 14:52,repair,6.7,21
F-8514150E,WG,2020-3-9 12:20,repair,5.8,16
p-1573015A,KH,2020-3-29 20:23,reparking,1.0,27
P-2041199z,VL,2020-3-7 1:14,reparking,1.0,20
G10820921U,PB,2020-3-28 13:44,reparking,1.0,32
x16453445a,PV,2020-3-1 21:36,repair,5.9,22
F-3351081U,RX,2020-2-13 15:51,repair,10.0,55
k10152000a,HV,2020-1-23 0:21,refuel,1.0,18
r16294059S,SF,2020-2-17 16:16,repair,6.2,22
c75592211G,VN,2020-1-15 12:20,repair,5.2,11
Y-2287594M,DL,2020-1-16 9:31,repair,7.2,32
U-6212557F,NM,2020-2-26 7:57,reparking,1.0,26
M15430763y,VP,2020-1-26 0:6,repair,7.6,45
J-1156067J,TY,2020-2-27 1:11,repair,4.6,15
N-2215366J,JO,2020-2-23 0:40,refuel,1.0,19
S-1588766I,KC,2020-2-4 17:26,repair,10.0,56
T18811034j,KP,2020-2-18 6:9,repair,5.0,18
i-2841469F,KN,2020-3-29 13:39,repair,8.2,39
C-9746243l,IR,2020-1-22 12:9,reparking,1.0,31
A-6570552N,QG,2020-3-12 16:23,reparking,10.0,56
d-2262674v,TT,2020-3-3 7:10,reparking,1.0,26
t21884438y,HP,2020-1-16 22:13,repair,3.2,5
Z16920973J,CT,2020-3-10 20:55,reparking,1.0,23
p-1396299V,IL,2020-2-2 3:13,reparking,1.0,23
X13092819Q,AF,2020-1-2 19:8,repair,5.0,11
w-3453520x,IB,2020-3-22 12:8,repair,6.5,23
Y97882055f,FZ,2020-2-17 3:52,repair,6.5,32
N62378224U,YP,2020-1-26 18:26,refuel,1.0,31
l-1959164P,LT,2020-1-27 9:33,reparking,1.0,29
h10860992T,BN,2020-2-5 11:2,reparking,1.0,27
c-1729585F,BH,2020-2-4 12:49,reparking,1.0,27
L96875350x,BW,2020-1-14 9:24,repair,4.6,8
T17061100n,DS,2020-1-23 11:4,repair,8.0,38
Q-1640989g,JP,2020-2-3 3:40,repair,5.9,24
U-3643164N,CB,2020-2-25 2:8,repair,5.0,19
w15143755c,EH,2020-1-17 11:0,repair,5.0,9
p15590759i,UV,2020-1-5 12:31,repair,4.3,1
A-5101478b,SJ,2020-1-4 22:33,repair,5.0,64
f16491132W,YT,2020-3-21 7:10,reparking,1.0,25
h-3056262u,FH,2020-1-17 5:51,reparking,1.0,23
c-3410027y,CW,2020-2-20 21:29,repair,5.0,22
z41744928r,SL,2020-2-18 10:18,repair,4.7,8
B-2199737O,VG,2020-2-10 19:3,repair,5.0,47
x13966371T,WN,2020-3-3 23:41,repair,5.0,43
D-1231501x,MP,2020-2-14 22:13,repair,5.8,22
C-8802779C,KX,2020-1-30 7:44,repair,5.9,23
k-7951300Y,TK,2020-2-25 10:29,reparking,1.0,31
J19069143E,DW,2020-3-18 1:23,repair,6.5,33
b-1597167C,ND,2020-3-6 15:5,repair,5.3,8
j51305093b,BL,2020-1-15 1:44,reparking,1.0,23
h-1179139J,UD,2020-1-6 3:14,reparking,1.0,22
F-2165841B,UC,2020-1-1 21:6,repair,5.0,13
U75286923j,YP,2020-2-14 4:37,reparking,1.0,24
p48812438h,RZ,2020-3-24 7:11,refuel,1.0,24
s-1094161i,RR,2020-2-24 12:3,repair,5.1,8
y-1252277z,SY,2020-2-5 10:36,refuel_check,1.0,31
t10463236f,QM,2020-1-22 20:13,refuel,1.0,28
m-8965256V,MH,2020-1-20 12:12,reparking,1.0,32
T16973122B,PH,2020-2-23 1:16,reparking,1.0,18
R28123139u,XP,2020-3-20 11:33,reparking,1.0,29
H-4258275m,XM,2020-3-25 20:3,repair,5.5,16
w-1481290E,IC,2020-2-4 14:19,repair,6.8,23
G-1102710u,LS,2020-1-19 9:29,reparking,1.0,24
P-1870462h,PC,2020-2-15 7:27,refuel,1.0,26
a55365942d,SS,2020-1-15 12:13,repair,7.1,30
Q21449479D,TW,2020-1-14 20:4,repair,10.0,60
z-1220018d,IJ,2020-2-11 9:33,refuel,1.0,29
l81011564d,IB,2020-2-30 7:31,repair,5.0,24
N18957837j,NY,2020-1-18 10:3,reparking,1.0,28
c-1462399e,PG,2020-1-3 13:33,refuel,1.0,31
C38293729H,CD,2020-3-4 9:3,repair,5.2,14
v60921451s,BP,2020-1-24 9:59,reparking,1.0,26
A-5309696c,OH,2020-3-8 18:31,repair,3.7,3
J-2221564E,TN,2020-1-1 23:33,repair,5.0,26
t89744603y,RP,2020-3-22 21:45,reparking,1.0,23
g95201799l,NN,2020-2-13 15:25,repair,4.3,1
Z-1478978u,WS,2020-1-16 16:20,repair,5.1,10
V-9361538G,EX,2020-2-24 4:1,reparking,1.0,23
a-1510716r,LB,2020-2-14 2:23,reparking,1.0,20
G12673775u,TC,2020-3-8 3:2,repair,7.0,36
C-8860661H,LV,2020-3-12 13:11,reparking,1.0,31
p-8263041e,GT,2020-2-11 2:9,repair,5.0,20
P10499796W,CF,2020-1-5 2:28,repair,5.4,20
w-1534281h,RC,2020-3-14 2:38,repair,5.7,24
S87921938R,OF,2020-3-6 4:51,repair,4.3,13
R-5598576l,AB,2020-2-14 9:27,reparking,1.0,26
l21968436d,AP,2020-2-17 13:6,refuel_check,1.0,33
Z94669875T,AX,2020-3-16 11:20,repair,5.0,17
N-6929570j,JS,2020-1-15 21:6,refuel_check,1.0,24
x-1172003m,QJ,2020-3-25 11:41,repair,5.2,10
C-1953190j,GF,2020-3-27 17:1,repair,6.0,19
q-1404140E,FS,2020-2-15 15:24,refuel_check,1.0,32
i-1101173g,BB,2020-1-21 7:25,repair,4.1,8
Z14111948t,TR,2020-1-6 4:28,reparking,1.0,22
E16896376o,QW,2020-2-23 10:10,reparking,1.0,28
S-1965116I,TC,2020-2-9 10:33,reparking,1.0,32
b-4266665E,DW,2020-3-8 12:25,refuel_check,1.0,31
I13914989Z,IL,2020-2-5 1:34,repair,4.3,11
Q14003835G,SG,2020-2-6 23:6,refuel_check,1.0,26
x-7526060y,XZ,2020-3-10 14:55,reparking,1.0,30
R-1442786V,NN,2020-1-22 20:55,repair,5.0,25
Z10584890Y,YW,2020-3-21 4:5,reparking,1.0,24
r21240148Z,HX,2020-2-29 0:36,repair,3.7,7
N10423478l,SS,2020-1-11 12:19,repair,5.8,17
I-1834975z,IC,2020-1-13 9:38,repair,5.3,16
G-1211626R,MH,2020-1-29 4:13,reparking,1.0,24
w-2122585e,UO,2020-3-27 23:17,repair,5.7,24
x11964154C,YP,2020-1-19 10:7,reparking,1.0,29
X21759757Y,WD,2020-1-19 0:24,reparking,1.0,18
G19948827y,SR,2020-1-17 10:34,reparking,1.0,29
h-5894617f,SF,2020-2-7 15:36,repair,5.0,21
z91796444U,EN,2020-2-9 23:43,repair,4.4,10
K-1675111t,AP,2020-3-20 23:31,refuel_check,1.0,24
I-3923390F,NX,2020-1-3 23:11,repair,7.4,38
H16125822e,TJ,2020-1-3 23:10,repair,5.0,49
G13398649k,UM,2020-2-4 3:47,refuel,1.0,22
h-1723876L,JL,2020-1-18 12:29,reparking,1.0,32
Z-3081671k,CV,2020-3-20 22:23,repair,6.7,29
q14945093N,AD,2020-2-8 23:41,reparking,1.0,22
s16958043k,SW,2020-1-25 8:32,repair,5.1,13
s-5287107D,QT,2020-1-13 6:19,reparking,1.0,25
H22026851l,IG,2020-1-10 6:13,refuel_check,5.0,54
E51339321G,AW,2020-2-8 5:18,refuel_check,1.0,24
S12759270J,DX,2020-1-29 20:42,repair,3.2,6
m14976299n,TO,2020-1-12 17:13,reparking,1.0,30
F17991047v,LP,2020-1-9 10:18,repair,5.0,9
F-1306753r,BP,2020-1-7 14:44,repair,5.9,15
f25057132A,WT,2020-2-23 10:6,repair,4.1,1
A-3756325r,AC,2020-1-6 5:47,repair,5.1,17
t50494237j,SN,2020-2-11 15:57,repair,4.8,5
I-4335350O,UB,2020-3-24 11:40,repair,10.0,60
a-5655175l,QN,2020-2-1 12:40,repair,5.6,13
F-1966393f,UP,2020-2-26 4:23,repair,3.6,2
a89412563P,NX,2020-2-3 7:51,repair,4.3,8
I-6505525c,JZ,2020-1-24 20:56,repair,4.7,10
E-1660926L,JJ,2020-2-7 7:44,repair,6.2,25
S17802902i,ZL,2020-1-19 16:21,reparking,1.0,29
T-1846242d,SB,2020-1-20 2:36,refuel_check,1.0,22
l19641602B,UV,2020-3-27 5:49,reparking,1.0,23
A-1737634s,MM,2020-3-18 20:4,reparking,1.0,28
n-8990441z,UN,2020-1-26 17:45,reparking,1.0,30
l-1270744J,OW,2020-2-9 4:35,reparking,1.0,22
S18963318k,JF,2020-3-27 21:15,reparking,1.0,25
Z-1497483y,VS,2020-3-6 20:16,refuel_check,1.0,26
A32458478u,IZ,2020-2-6 2:56,reparking,1.0,18
v-1155372j,ZR,2020-1-27 13:14,reparking,1.0,32
j20806666W,PN,2020-1-14 5:12,repair,4.8,11
m70682170q,AM,2020-2-15 14:25,reparking,1.0,34
m18276402k,KD,2020-1-17 6:34,repair,5.8,24
g-6471498I,ZZ,2020-2-1 2:40,reparking,1.0,20
o-9448236d,GM,2020-2-14 0:47,repair,6.4,34
k55997232L,UN,2020-3-8 2:2,reparking,1.0,22
E-5768743C,DS,2020-3-3 8:52,reparking,1.0,25
t17442755k,UD,2020-1-13 9:32,repair,10.0,60
J85546174E,SZ,2020-3-11 20:29,refuel_check,8.0,42
Q15261602W,VL,2020-3-4 8:3,repair,5.5,18
z-9596926C,DC,2020-1-30 10:11,reparking,1.0,30
r-1477676H,RK,2020-2-16 6:41,reparking,1.0,23
s-1243339h,SF,2020-2-28 2:19,repair,5.2,21
y12532736D,ZH,2020-2-3 9:51,repair,10.0,61
M-1459552x,AS,2020-1-21 15:53,reparking,1.0,30
V81342356X,IW,2020-2-4 6:2,repair,7.0,33
u-7756149A,AG,2020-3-25 6:41,refuel_check,8.0,45
m70884293y,WX,2020-1-6 23:20,reparking,1.0,23
x-5093569t,ZB,2020-3-10 12:28,repair,6.2,19
Z-7997184C,LC,2020-3-19 12:21,reparking,1.0,28
j21765409E,HZ,2020-1-19 15:18,refuel_check,1.0,32
s14991094w,MN,2020-3-15 17:35,repair,4.9,7
F-8586878o,AY,2020-3-17 22:27,reparking,1.0,24
a-2231592K,SD,2020-3-7 5:4,reparking,1.0,24
r22736648k,NW,2020-1-11 9:59,reparking,1.0,26
P-6659279q,HO,2020-2-17 13:31,repair,4.8,7
m-4969495i,QD,2020-2-15 17:23,repair,3.5,5
a-1426275y,ZG,2020-2-23 21:5,repair,5.9,22
Q-1984603t,TB,2020-3-18 4:21,refuel_check,1.0,22
q23501901h,EM,2020-2-21 0:8,repair,5.0,35
l-1554787I,BF,2020-3-14 11:37,repair,5.0,12
B18579200J,KD,2020-1-14 21:40,repair,5.9,24
h-2382400T,SK,2020-2-16 3:33,refuel_check,1.0,20
t-8201245H,MP,2020-1-10 3:55,repair,5.9,22
J22595982W,TL,2020-1-15 22:7,reparking,10.0,48
V20296571Z,MP,2020-1-2 23:56,repair,4.6,14
o-5397363T,RD,2020-1-21 2:30,repair,5.0,25
f11975477T,MZ,2020-2-14 12:38,repair,5.0,23
I20900258y,JV,2020-3-16 19:9,repair,6.1,23
q-9928373B,SR,2020-1-12 19:39,repair,7.9,39
a-9339461G,RL,2020-2-23 8:48,repair,5.7,22
Y-8852975t,KZ,2020-1-8 6:12,refuel,1.0,23
L16050992t,VX,2020-3-10 21:21,reparking,1.0,23
a-7282370E,FT,2020-1-30 8:29,repair,5.2,16
O-1398534Y,IC,2020-3-13 15:18,reparking,1.0,32
l17843143j,LJ,2020-1-15 8:35,repair,4.2,2
Z76981204Y,EB,2020-3-10 20:12,reparking,1.0,28
j-1549044A,QZ,2020-2-22 7:14,repair,5.0,23
a11122197a,TY,2020-1-13 9:16,repair,5.4,17
x30389932l,CP,2020-2-16 16:18,repair,6.0,19
a16152476X,TL,2020-1-23 1:51,reparking,1.0,18
g-1760425A,VG,2020-3-25 20:45,reparking,1.0,26
Q86719011p,JC,2020-1-12 16:5,reparking,1.0,30
S-1235434W,PP,2020-3-28 6:14,repair,10.0,63
l-1076081s,GX,2020-2-26 20:10,reparking,1.0,26
W17936165j,WB,2020-2-12 10:46,reparking,1.0,29
z21450941n,ES,2020-1-2 10:19,refuel,1.0,29
C-6638042h,TF,2020-3-10 16:5,refuel_check,9.0,47
h10096493s,GZ,2020-2-20 0:18,repair,4.4,15
a41280148k,FR,2020-1-5 17:7,reparking,1.0,34
Q18803510e,NH,2020-1-23 10:17,repair,4.0,1
C-5040526N,LG,2020-3-8 15:33,refuel_check,1.0,32
H-1070903M,HR,2020-1-19 18:35,repair,6.5,26
w16163650F,TZ,2020-1-19 18:45,repair,4.8,10
y-2171969q,EP,2020-3-28 7:27,repair,6.2,25
c17052193e,UH,2020-3-10 13:19,repair,3.3,10
w-9916167W,WY,2020-1-16 21:17,repair,5.1,13
u82752427P,OT,2020-3-16 8:7,reparking,1.0,26
m-2245548R,YN,2020-2-8 8:59,reparking,1.0,26
P-1715787u,TO,2020-2-11 2:31,repair,6.1,28
s-1076835x,IG,2020-3-9 2:19,repair,3.8,5
D-1543108f,OZ,2020-2-7 15:53,repair,4.9,5
e78136849E,UZ,2020-3-28 23:26,reparking,1.0,20
r-3130013n,BB,2020-3-19 15:29,reparking,1.0,34
w15600381D,PR,2020-2-25 3:56,repair,6.4,31
I15203455u,KB,2020-2-29 22:48,reparking,1.0,25
O78712164p,PL,2020-2-1 4:25,reparking,1.0,23
v-2280326L,XT,2020-2-14 2:57,repair,5.0,20
e10663028u,MR,2020-1-4 1:21,repair,5.0,20
d-1979148g,TP,2020-1-9 22:3,repair,6.6,30
P94512494l,ZV,2020-3-20 21:20,refuel,1.0,26
y16050355z,PX,2020-1-20 22:45,repair,5.5,20
Q21021305o,RY,2020-1-21 12:51,refuel,1.0,29
u-2290162o,QH,2020-2-20 15:11,repair,5.4,8
v-4393931r,BF,2020-2-9 2:13,refuel,1.0,25
r35592741h,CT,2020-3-14 5:29,reparking,9.0,48
k-6591744D,VV,2020-3-14 12:18,repair,5.0,8
L45819441T,GB,2020-3-27 14:11,reparking,1.0,34
Y42307620l,RN,2020-1-19 3:36,repair,5.6,21
